时间,力传感器_4_force,力传感器_5_force,掌心_x,掌心_y,掌心
0.0,129,23,1.60629581716257,5.416990081931867,62.11607142857143
0.1,129,23,1.60629581716257,5.416990081931867,62.11607142857143
0.2,129,23,1.60629581716257,5.416990081931867,62.11607142857143
0.3,129,23,1.609157456581025,5.417539830630114,62.205357142857146
0.4,129,23,1.609157456581025,5.417539830630114,62.205357142857146
0.5,129,23,1.609157456581025,5.417539830630114,62.205357142857146
0.6000000000000001,129,23,1.6097876004592422,5.423076923076923,62.21428571428572
0.7000000000000001,129,23,1.6097876004592422,5.423076923076923,62.21428571428572
0.8,129,23,1.6097876004592422,5.423076923076923,62.21428571428572
0.9,129,23,1.6097876004592422,5.423076923076923,62.21428571428572
1.0,129,23,1.6120281326252333,5.4277307305870535,62.205357142857146
1.1,129,23,1.6120281326252333,5.4277307305870535,62.205357142857146
1.2000000000000002,129,23,1.6120281326252333,5.4277307305870535,62.205357142857146
1.3,129,23,1.610696874103814,5.423573272153714,62.267857142857146
1.4,129,23,1.610696874103814,5.423573272153714,62.267857142857146
1.5,129,23,1.610696874103814,5.423573272153714,62.267857142857146
1.6,129,23,1.6122975490898668,5.423964454636663,62.29464285714285
1.7000000000000002,129,23,1.6122975490898668,5.423964454636663,62.29464285714285
1.8,129,23,1.6122975490898668,5.423964454636663,62.29464285714285
1.9,129,23,1.6129725085910651,5.423539518900344,62.35714285714285
2.0,128,23,1.6129725085910651,5.423539518900344,62.35714285714285
2.1,128,23,1.6129725085910651,5.423539518900344,62.35714285714285
2.2,128,23,1.6129725085910651,5.423539518900344,62.35714285714285
2.3000000000000003,129,23,1.6176176176176176,5.421850421850422,62.4375
2.4000000000000004,129,23,1.6176176176176176,5.421850421850422,62.4375
2.5,129,24,1.6176176176176176,5.421850421850422,62.4375
2.6,129,24,1.6221204750321934,5.425096580340536,62.40178571428572
2.7,129,24,1.6221204750321934,5.425096580340536,62.40178571428572
2.8000000000000003,129,24,1.6221204750321934,5.425096580340536,62.40178571428572
2.9000000000000004,129,24,1.6301330662469595,5.4331091715553015,62.40178571428572
3.0,129,24,1.6301330662469595,5.4331091715553015,62.40178571428572
3.1,129,24,1.6301330662469595,5.4331091715553015,62.40178571428572
3.2,129,24,1.6419470293486045,5.441803865425912,62.36607142857143
